"SIGLA_UF","n_cattle","n_cattle_sd","pasture_201819_tot","pasture_201819_perc","defo_abs_13_17","defo_perc_wo_refo_13_17","defo_buffer_abs_13_17","defo_buffer_perc_13_17","mod_deg_sum_201819","mod_deg_perc_201819","sev_deg_sum_201819","sev_deg_perc_201819","crop_201819_tot","crop_201819_perc","agricultural_credits","mean_mun_msg4_1317","area","buffer_forest_tot_2013","precipitation_2018_19","mean_temp_18_19","population","nearest_fedSh","IBGE_CODE","outline_id","imagedate","stocking_rate"
"RO",32,0.190029257513865,96.164,99.27,0,0,649.3394,1.574,35.0542,36.19,0,0,0,0,1923.53618,0.967839316415692,96.653,216.666749,0.32755863868096,33.7673185494344,30.583,247.713937012749,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.432594318040015
"RO",17,0.235594522331804,43.7939,90.79,5.7324,11.884,7569.3578,19.078,13.7917,28.59,0,0,0,0,1923.53618,0.967839316415692,48.129,125.8645,0.32755863868096,33.7673185494344,30.583,197.564778570689,"1100338","RO_1100338_1",2018-08-20 19:00:00,0.504636490470134
"RO",20,0.0508709572159588,49.5273,54.65,0,0,814.4554,1.981,30.054,33.16,6.2749,6.92,0,0,1923.53618,0.967839316415692,90.419,194.840721,0.32755863868096,33.7673185494344,30.583,241.0389177214,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.524963000203928
"RO",92,0.199198612871288,64.2193,63.57,0.6197,0.613,1107.7292,2.759,49.795,49.29,1.0573,1.05,0,0,1923.53618,0.967839316415692,100.799,199.339824,0.32755863868096,33.7673185494344,30.583,238.425854819934,"1100338","RO_1100338_2",2018-08-29 19:00:00,1.86236847801206
"RO",11,0.162959818193704,97.117,97.89,0.1746,0.088,699.9062,1.695,87.8388,88.54,0,0,0,0,1923.53618,0.967839316415692,98.985,201.721473,0.32755863868096,33.7673185494344,30.583,246.961826893895,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.147245075527457
"RO",85,0.239877824812228,167.6664,93.07,1.5831,0.879,6307.4818,15.416,72.6299,40.32,0,0,0,0,1923.53618,0.967839316415692,179.745,109.861353,0.32755863868096,33.7673185494344,30.583,194.398007028034,"1100338","RO_1100338_1",2018-08-20 19:00:00,0.659046773831847
"RO",22,0.193481234953528,48.5474,91.14,9.5118,17.858,4942.9986,12.24,31.791,59.68,0,0,0,0,1923.53618,0.967839316415692,53.146,97.548323,0.32755863868096,33.7673185494344,30.583,189.095983703386,"1100338","RO_1100338_1",2018-08-20 19:00:00,0.589114968051842
"RO",32,0.258203001031542,61.8718,85.49,11.8463,16.285,6184.0067,15.408,14.8917,20.58,0,0,0,0,1923.53618,0.967839316415692,72.21,109.690383,0.32755863868096,33.7673185494344,30.583,195.029401064377,"1100338","RO_1100338_1",2018-08-20 19:00:00,0.672358004777621
"RO",6,0.0797876880456991,127.5406,94.83,47.4065,18.895,4390.7823,9.868,60.4518,44.95,0,0,0,0,1923.53618,0.967839316415692,134.196,169.229396,0.32755863868096,33.7673185494344,30.583,213.365762579049,"1100338","RO_1100338_3",2018-08-29 19:00:00,0.0611569962819683
"RO",48,0.0971018502579596,206.4246,69.68,63.6779,21.495,737.7798,1.716,127.0033,42.87,0,0,0,0,1923.53618,0.967839316415692,295.587,212.281339,0.32755863868096,33.7673185494344,30.583,248.247589770508,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.302289552698661
"RO",12,0.0585310355637864,42.7818,43.09,0,0,1061.5611,2.618,14.9602,15.07,10.2454,10.32,0,0,1923.53618,0.967839316415692,99.061,151.866473,0.32755863868096,33.7673185494344,30.583,247.193936877505,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.364641038946468
"RO",68,0.122854134715362,279.6207,92.74,3.0832,-0.119,1144.9088,2.658,183.5046,60.86,90.9289,30.16,0,0,1923.53618,0.967839316415692,300.832,204.410261,0.32755863868096,33.7673185494344,30.583,238.998168576379,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.316142545956004
"RO",9,0.0917433403575749,62.1721,63.06,0,0,1221.4317,3.006,43.9676,44.59,0.7764,0.79,0,0,1923.53618,0.967839316415692,98.378,144.010776,0.32755863868096,33.7673185494344,30.583,242.242171914461,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.188187305881577
"RO",56,0.172513769160724,87.469,88.27,0,-0.104,874.4794,2.135,69.8189,70.46,0,0,0,0,1923.53618,0.967839316415692,98.873,188.014892,0.32755863868096,33.7673185494344,30.583,244.151522150285,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.832294870182579
"RO",65,0.194052245527015,66.4616,70.74,14.0581,13.551,977.9635,2.372,41.4864,44.16,17.2241,18.33,0,0,1923.53618,0.967839316415692,93.738,190.696817,0.32755863868096,33.7673185494344,30.583,241.996221448866,"1100338","RO_1100338_2",2018-08-29 19:00:00,1.27141085980476
"RO",16,0.215440093322376,47.944,98.93,9.6716,19.957,5734.1334,14.566,37.2873,76.94,0,0,0,0,1923.53618,0.967839316415692,48.355,102.440201,0.32755863868096,33.7673185494344,30.583,193.831023811953,"1100338","RO_1100338_1",2018-08-20 19:00:00,0.433839479392625
"RO",11,0.162959818193704,97.5607,97.95,0.1408,0.071,699.3907,1.694,88.1896,88.54,0,0,0,0,1923.53618,0.967839316415692,99.379,201.795802,0.32755863868096,33.7673185494344,30.583,246.961610649247,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.146575414075545
"RO",20,0.221533838630075,44.2624,86.77,7.4022,14.512,7123.9416,17.808,34.1201,66.89,0,0,0,0,1923.53618,0.967839316415692,50.895,122.042354,0.32755863868096,33.7673185494344,30.583,196.603243482626,"1100338","RO_1100338_1",2018-08-20 19:00:00,0.587406015037594
"RO",48,0.121824063351587,75.0687,77.29,0,0,700.332,1.705,71.2473,73.35,0,0,0,0,1923.53618,0.967839316415692,96.915,213.870376,0.32755863868096,33.7673185494344,30.583,244.814304060638,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.831238585455723
"RO",33,0.182372090956485,86.7246,88.11,14.6036,9.396,837.1909,2.042,66.1783,67.23,0,0,0,0,1923.53618,0.967839316415692,98.21,196.27569,0.32755863868096,33.7673185494344,30.583,244.875886295279,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.494669332576916
"RO",45,0.135014495485885,87.4105,89,6.0496,6.16,724.2045,1.758,78.9007,80.34,0,0,0,0,1923.53618,0.967839316415692,97.992,194.717699,0.32755863868096,33.7673185494344,30.583,246.576658773036,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.669255981832846
"RO",5,0.0409491412240202,78.4427,78.73,0.7334,-4.401,1043.1943,2.579,35.3248,35.45,0,0,0,0,1923.53618,0.967839316415692,99.414,183.680925,0.32755863868096,33.7673185494344,30.583,243.26077479398,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.0828630325065302
"RO",76,0.13925833801704,40.4301,39.87,0,-0.524,5875.972,14.498,30.4331,30.01,0,0,0,0,1923.53618,0.967839316415692,101.186,105.001049,0.32755863868096,33.7673185494344,30.583,192.839207682021,"1100338","RO_1100338_1",2018-08-20 19:00:00,2.44372385920391
"RO",59,0.154271220324275,223.852,85.32,0,-1.081,4208.8891,9.202,174.5682,66.53,38.3306,14.61,0,0,1923.53618,0.967839316415692,261.798,170.216759,0.32755863868096,33.7673185494344,30.583,211.607837745499,"1100338","RO_1100338_3",2018-08-29 19:00:00,0.342637099512178
"RO",34,0.158552850841478,79.0242,79.23,0,0,1139.0583,2.834,51.7057,51.84,2.3617,2.37,0,0,1923.53618,0.967839316415692,99.518,191.855669,0.32755863868096,33.7673185494344,30.583,238.788575124984,"1100338","RO_1100338_2",2018-08-29 19:00:00,0.559322334171051
"RO",11,0.131440694346783,82.9586,100,0,0,3104.4678,7.327,52.5104,63.3,14.9306,18,0,0,1923.53618,0.967839316415692,82.773,152.024169,0.32755863868096,33.7673185494344,30.583,216.360115208877,"1100338","RO_1100338_3",2018-08-29 19:00:00,0.172375136513876
"RO",82,0.176237490374183,87.3802,91.34,0,0,1108.5049,2.717,21.5153,22.49,0,0,0,0,1923.53618,0.967839316415692,95.456,180.154279,0.32755863868096,33.7673185494344,30.583,241.739891577548,"1100338","RO_1100338_2",2018-08-29 19:00:00,1.21995600834056
"RO",5,0.172381105901242,19.8073,72.19,0.0416,0.076,6336.848,16.736,11.1687,40.7,0,0,0,0,1923.53618,0.967839316415692,27.378,108.294195,0.32755863868096,33.7673185494344,30.583,196.254902444811,"1100338","RO_1100338_1",2018-08-20 19:00:00,0.328161839321866
"RO",17,0.129992149888972,50.9489,99.14,0,0,315.4808,0.811,50.9408,99.13,0,0,0,0,870.13938,0.53389407202884,51.274,57.643663,0.36483706669374,35.1028616316364,14.411,52.0466214822015,"1100346","RO_1100346_2",2018-04-26 19:00:00,0.43376795181054
"RO",7,0.05,10.63,98.51,0,0,309.4982,0.875,10.476,97.08,0,0,0,0,870.13938,0.53389407202884,10.767,56.004573,0.36483706669374,35.1028616316364,14.411,51.911960423088,"1100346","RO_1100346_2",2018-04-26 19:00:00,0.856067732831609
"RO",33,0.0982163535864717,21.4314,42.67,0,0,187.3705,0.474,16.319,32.49,0.1593,0.32,0,0,870.13938,0.53389407202884,50.119,58.425462,0.36483706669374,35.1028616316364,14.411,56.4685097483223,"1100346","RO_1100346_3",2019-06-22 19:00:00,2.00173577087824
"RO",18,0.10956698608721,20.6327,41.66,0,0,191.1845,0.485,17.6525,35.65,0.1872,0.38,0,0,870.13938,0.53389407202884,49.412,58.983371,0.36483706669374,35.1028616316364,14.411,56.2182716378148,"1100346","RO_1100346_3",2019-06-22 19:00:00,1.1341220489805
"RO",46,0.134164572973384,52.562,98.74,0,0,205.1567,0.532,52.562,98.74,0,0,0,0,870.13938,0.53389407202884,53.116,57.1609,0.36483706669374,35.1028616316364,14.411,58.468006797014,"1100346","RO_1100346_3",2019-06-22 19:00:00,1.13770404474716
"RO",8,0.0888888888888889,11.6006,94.77,0,0,203.5162,0.571,11.5885,94.76,0,0,0,0,870.13938,0.53389407202884,12.202,52.316668,0.36483706669374,35.1028616316364,14.411,57.8058138191583,"1100346","RO_1100346_3",2019-06-22 19:00:00,0.896505353171388
"RO",14,0.20697965278599,35.6756,95.78,0,0,190.3077,0.504,35.6756,95.78,0,0,0,0,870.13938,0.53389407202884,37.166,55.139011,0.36483706669374,35.1028616316364,14.411,58.1743076310246,"1100346","RO_1100346_3",2019-06-22 19:00:00,0.510152597293388
"RO",10,0.126940767395315,14.819,66.24,0,0,682.4718,1.72,14.3437,64.12,0,0,0,0,870.13938,0.53389407202884,22.32,60.595133,0.36483706669374,35.1028616316364,14.411,54.7791937463283,"1100346","RO_1100346_1",2019-05-22 19:00:00,0.877252176260206
"RO",74,0.155466631568912,49.8685,49.52,0,0,208.2193,0.523,39.7019,39.43,0,0,0,0,870.13938,0.53389407202884,100.476,61.350872,0.36483706669374,35.1028616316364,14.411,55.841340779136,"1100346","RO_1100346_3",2019-06-22 19:00:00,1.92907346320824
"RO",24,0.123154793406472,43.2959,88.42,0,0,315.2878,0.817,33.8879,69.21,8.6473,17.66,0,0,870.13938,0.53389407202884,48.856,58.42146,0.36483706669374,35.1028616316364,14.411,52.5720623159023,"1100346","RO_1100346_2",2018-04-26 19:00:00,0.720622506981031
"RO",22,0.116073645463909,45.6656,100,0,0,314.3441,0.811,44.5092,97.47,1.1564,2.53,0,0,870.13938,0.53389407202884,45.564,57.744159,0.36483706669374,35.1028616316364,14.411,52.1902045485022,"1100346","RO_1100346_2",2018-04-26 19:00:00,0.626292000981045
"RO",43,0.044086270388938,110.9427,63.98,0,0,320.9243,0.797,78.3711,45.2,0,0,0,0,870.13938,0.53389407202884,173.009,58.70221,0.36483706669374,35.1028616316364,14.411,51.7081165648786,"1100346","RO_1100346_2",2018-04-26 19:00:00,0.503863706219517
"RO",49,0.194244081041387,24.386,95.82,0,0,705.0578,1.777,23.0071,90.4,0,0,0,0,870.13938,0.53389407202884,25.393,61.290889,0.36483706669374,35.1028616316364,14.411,54.5461062347099,"1100346","RO_1100346_1",2019-05-22 19:00:00,2.61215451488559
"RO",7,0.0859931965704424,24.0051,98.51,0,0,314.1904,0.818,16.3908,67.26,5.2156,21.4,0,0,870.13938,0.53389407202884,24.313,58.023326,0.36483706669374,35.1028616316364,14.411,52.4562093579937,"1100346","RO_1100346_2",2018-04-26 19:00:00,0.379086110868107
"RO",7,0.0934653196881458,20.252,79.51,0,0,313.9826,0.82,14.2379,55.9,5.4173,21.27,0,0,870.13938,0.53389407202884,25.414,58.158254,0.36483706669374,35.1028616316364,14.411,52.5378669632666,"1100346","RO_1100346_2",2018-04-26 19:00:00,0.449338336954375
"RO",23,0.133007960904254,16.984,99.56,0,0,190.0848,0.51,16.984,99.56,0,0,0,0,870.13938,0.53389407202884,17.021,55.171061,0.36483706669374,35.1028616316364,14.411,57.7071318049802,"1100346","RO_1100346_3",2019-06-22 19:00:00,1.7604804521903
"RO",7,0.114607733962046,27.8944,100,0,0,186.9109,0.494,27.8944,100,0,0,0,0,870.13938,0.53389407202884,27.832,55.461955,0.36483706669374,35.1028616316364,14.411,57.9483235194518,"1100346","RO_1100346_3",2019-06-22 19:00:00,0.326230354479752
"RO",11,0.0586317249343925,42.5395,94.73,0,0,195.0002,0.493,30.0987,67.03,1.7447,3.89,0,0,870.13938,0.53389407202884,44.805,57.761902,0.36483706669374,35.1028616316364,14.411,57.2365764516523,"1100346","RO_1100346_3",2019-06-22 19:00:00,0.336158158887622
"RO",8,0.1,11.5635,94.93,0,0,205.4153,0.576,11.2524,92.38,0,0,0,0,870.13938,0.53389407202884,12.154,52.442203,0.36483706669374,35.1028616316364,14.411,57.8372399714222,"1100346","RO_1100346_3",2019-06-22 19:00:00,0.89938167509837
"RO",9,0.043409656027153,51.2359,79.74,0.5064,-2.16,708.1542,1.804,23.2779,36.23,2.398,3.73,0,0,870.13938,0.53389407202884,64.11,72.219767,0.36483706669374,35.1028616316364,14.411,52.7898021226092,"1100346","RO_1100346_1",2019-05-22 19:00:00,0.228355508539911
"RO",19,0.15162834477548,45.7313,49.71,0,0,188.8277,0.469,26.8013,29.13,6.6587,7.24,0,0,870.13938,0.53389407202884,91.789,59.142492,0.36483706669374,35.1028616316364,14.411,56.8446013459444,"1100346","RO_1100346_3",2019-06-22 19:00:00,0.540111477259557
"RO",65,0.22028938837687,73.2986,98.63,0,0,226.302,0.571,55.3871,74.53,14.2406,19.16,0,0,870.13938,0.53389407202884,74.148,59.317545,0.36483706669374,35.1028616316364,14.411,56.6206288280422,"1100346","RO_1100346_3",2019-06-22 19:00:00,1.15281874415064
"RO",42,0.284591099304254,47.0845,97.17,0,0,228.7806,0.583,30.3545,62.64,15.9938,33.01,0,0,870.13938,0.53389407202884,48.35,57.499368,0.36483706669374,35.1028616316364,14.411,56.5526055676418,"1100346","RO_1100346_3",2019-06-22 19:00:00,1.15961728381952
"RO",10,0.219089023002066,6.0425,100,0,0,194.5587,0.54,5.7408,95.01,0.3017,4.99,0,0,870.13938,0.53389407202884,6.029,50.494178,0.36483706669374,35.1028616316364,14.411,57.2194411863761,"1100346","RO_1100346_3",2019-06-22 19:00:00,2.15142738932561
"RO",39,0.173626744184752,60.0102,95.53,0,0,223.3457,0.557,57.1902,91.04,1.1165,1.78,0,0,870.13938,0.53389407202884,62.68,60.282641,0.36483706669374,35.1028616316364,14.411,58.299951588558,"1100346","RO_1100346_3",2019-06-22 19:00:00,0.844856374416349
"RO",14,0.0508652442213796,62.2624,58.81,29.2041,26.71,1846.9849,4.473,9.0004,8.5,0,0,0,0,4804.25913,0.924438165995118,105.632,176.343884,0.462499269821348,34.5869592458301,26.693,43.6458104033745,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.29231125044971
"RO",87,0.11411018673204,135.1598,55.34,0,-0.431,1078.8661,2.502,97.1444,39.77,0,0,0,0,4804.25913,0.924438165995118,243.69,157.208881,0.462499269821348,34.5869592458301,26.693,47.9776260436633,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.836787269587555
"RO",273,0.167108062675808,307.8576,57.27,0,-0.981,3154.2574,6.387,223.5534,41.63,0,0,0,0,4804.25913,0.924438165995118,535.768,211.751985,0.462499269821348,34.5869592458301,26.693,45.4062601714819,"1100809","RO_1100809_1",2018-07-03 19:00:00,1.1528057127711
"RO",11,0.0969156378931491,50.9371,90.75,0.0057,0.01,597.7779,1.386,19.5357,34.8,3.6754,6.55,0,0,4804.25913,0.924438165995118,56.007,123.113699,0.462499269821348,34.5869592458301,26.693,49.4004628122786,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.28073840089051
"RO",68,0.0898137630774291,104.5221,60.59,0.1594,-0.372,2868.9447,6.323,64.2455,37.24,11.7024,6.78,0,0,4804.25913,0.924438165995118,172.132,193.585644,0.462499269821348,34.5869592458301,26.693,41.8960953871009,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.845754151514369
"RO",44,0.148591390507057,120.9564,95.37,0,0,1652.7699,4.086,103.8453,81.88,5.8947,4.65,0,0,4804.25913,0.924438165995118,126.541,165.534257,0.462499269821348,34.5869592458301,26.693,46.3493491683232,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.472897672219081
"RO",6,0.062588812909505,17.8361,43.91,1.7313,4.262,2165.216,5.632,0,0,0,0,0,0,4804.25913,0.924438165995118,40.531,165.607726,0.462499269821348,34.5869592458301,26.693,40.3252476100567,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.437315332387686
"RO",107,0.273398637281267,215.7905,99.92,12.9039,4.432,827.8327,1.864,125.5796,58.15,90.0626,41.7,0,0,4804.25913,0.924438165995118,215.491,146.037804,0.462499269821348,34.5869592458301,26.693,52.3898150110318,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.644606690285253
"RO",86,0.0800952998093246,158.9139,81.72,0,0,662.3482,1.443,104.012,53.49,23.1393,11.9,0,0,4804.25913,0.924438165995118,194.028,124.156339,0.462499269821348,34.5869592458301,26.693,50.4578191898868,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.703525619848232
"RO",13,0.0716860760432099,88.3173,77.74,0,0,1337.2262,3.147,51.437,45.28,16.161,14.23,0,0,4804.25913,0.924438165995118,113.35,164.064011,0.462499269821348,34.5869592458301,26.693,47.6317780640736,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.191355487543211
"RO",6,0.0467723102877511,60.4212,46.12,12.148,8.689,2077.2568,4.987,15.4418,11.79,0,0,0,0,4804.25913,0.924438165995118,130.71,177.54308,0.462499269821348,34.5869592458301,26.693,43.0837745302577,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.129093761792219
"RO",15,0.219852452159285,42.3773,97.48,0,0,1785.643,4.605,37.7872,86.92,0,0,0,0,4804.25913,0.924438165995118,43.376,164.171509,0.462499269821348,34.5869592458301,26.693,45.9634849897431,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.46015201534784
"RO",91,0.178884700415963,117.5392,94.22,0,-1.148,691.5386,1.581,85.2303,68.32,0,0,0,0,4804.25913,0.924438165995118,124.467,143.132638,0.462499269821348,34.5869592458301,26.693,49.7508347174572,"1100809","RO_1100809_1",2018-07-03 19:00:00,1.00647273420272
"RO",51,0.29351947586063,40.8884,73.28,9.7718,17.512,612.6554,1.417,35.0388,62.8,5.5042,9.86,0,0,4804.25913,0.924438165995118,55.674,121.834028,0.462499269821348,34.5869592458301,26.693,49.5789623870409,"1100809","RO_1100809_1",2018-07-03 19:00:00,1.62148677864627
"RO",37,0.186017344265203,61.7118,49.36,0,-0.399,2241.0611,5.347,58.581,46.86,0,0,0,0,4804.25913,0.924438165995118,124.738,178.897092,0.462499269821348,34.5869592458301,26.693,42.6313667314005,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.779429541838028
"RO",177,0.0980379968401823,186.07,44.03,10.1361,2.272,1050.9538,2.322,119.8353,28.36,0,0,0,0,4804.25913,0.924438165995118,421.629,167.699783,0.462499269821348,34.5869592458301,26.693,46.3737194173701,"1100809","RO_1100809_1",2018-07-03 19:00:00,1.23663137528887
"RO",91,0.114011340715008,154.2251,64.32,0.5335,0.222,831.2482,1.892,134.3622,56.03,0.802,0.33,0,0,4804.25913,0.924438165995118,239.247,154.48061,0.462499269821348,34.5869592458301,26.693,47.3959451539652,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.767060614647032
"RO",102,0.151702773770978,83.1702,71.18,29.2182,23.901,1763.4735,4.263,44.1657,37.8,0,0,0,0,4804.25913,0.924438165995118,116.589,176.610506,0.462499269821348,34.5869592458301,26.693,44.0239145819669,"1100809","RO_1100809_1",2018-07-03 19:00:00,1.59432104287353
"RO",29,0.0628562573347895,146.8458,64.7,0.8002,-1.142,742.2532,1.634,89.5355,39.45,1.5721,0.69,0,0,4804.25913,0.924438165995118,226.443,140.301664,0.462499269821348,34.5869592458301,26.693,50.4756414790965,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.256731891548822
"RO",5,0.107015994438555,55.1491,94.57,0.9427,0.808,622.2558,1.428,41.4322,71.05,0,0,0,0,4804.25913,0.924438165995118,58.187,119.907365,0.462499269821348,34.5869592458301,26.693,49.9524687900751,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.117862304189914
"RO",166,0.188976844759753,207.1839,71.48,0,-0.31,1305.4502,2.985,150.1707,51.81,5.9669,2.06,0,0,4804.25913,0.924438165995118,289.213,161.849894,0.462499269821348,34.5869592458301,26.693,49.2870063805184,"1100809","RO_1100809_1",2018-07-03 19:00:00,1.04158672560947
"RO",57,0.137232744544861,35.6413,62.49,0,-0.801,2515.4049,6.095,19.2762,33.8,5.7459,10.07,0,0,4804.25913,0.924438165995118,56.906,176.386589,0.462499269821348,34.5869592458301,26.693,41.4362611203607,"1100809","RO_1100809_1",2018-07-03 19:00:00,2.07904874401327
"RO",138,0.227369321443458,177.2781,74.87,0.8002,0.169,2755.6773,6.487,132.8036,56.09,7.2017,3.04,0,0,4804.25913,0.924438165995118,236.24,179.165175,0.462499269821348,34.5869592458301,26.693,43.4969587871587,"1100809","RO_1100809_1",2018-07-03 19:00:00,1.01196932954494
"RO",27,0.123067614880858,67.7491,83.86,0,0,907.1551,2.21,41.0729,50.84,0.7764,0.96,0,0,4804.25913,0.924438165995118,80.608,147.634222,0.462499269821348,34.5869592458301,26.693,48.8111251289967,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.518088063162463
"RO",8,0.0531282357347245,35.0943,32.75,5.8026,5.416,1641.4502,3.948,20.1496,18.81,0,0,0,0,4804.25913,0.924438165995118,106.904,176.383923,0.462499269821348,34.5869592458301,26.693,44.3180890940204,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.296344420603916
"RO",9,0.0846266791626807,32.7926,57.1,0,0,2787.7838,6.993,20.0175,34.86,0,0,0,0,4804.25913,0.924438165995118,57.298,170.544769,0.462499269821348,34.5869592458301,26.693,42.6311095566513,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.356787811884389
"RO",6,0.0696636978831836,51.8489,94.97,1.9233,1.804,618.28,1.422,39.2604,71.91,0.3962,0.73,0,0,4804.25913,0.924438165995118,54.471,121.130887,0.462499269821348,34.5869592458301,26.693,49.7588915752595,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.150437135599791
"RO",21,0.191446812201971,31.3369,74.02,0,0,801.2097,1.949,11.2459,26.56,4.2529,10.05,0,0,4804.25913,0.924438165995118,42.243,145.161719,0.462499269821348,34.5869592458301,26.693,49.0645432203283,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.871177429803203
"RO",44,0.148591390507057,120.9333,95.37,0,0,1652.7699,4.086,103.8364,81.89,5.8949,4.65,0,0,4804.25913,0.924438165995118,126.518,165.534253,0.462499269821348,34.5869592458301,26.693,46.3492940861147,"1100809","RO_1100809_1",2018-07-03 19:00:00,0.472988002477399
"RO",42,0.226136488417348,24.0528,98.74,0,0,463.5656,1.176,17.4763,71.74,6.0461,24.82,0,0,14157.99682,0.593825449922543,24.306,71.15284,0.321916162967682,32.7734565939316,11.182,25.2262611260879,"1100924","RO_1100924_2",2018-07-06 19:00:00,2.27000598682898
"RO",45,0.0743006705945749,117.3542,97.23,44.9588,29.768,1151.5688,2.662,64.2164,53.21,51.2327,42.45,0,0,14157.99682,0.593825449922543,120.424,204.442423,0.321916162967682,32.7734565939316,11.182,42.4872366457399,"1100924","RO_1100924_3",2018-05-31 19:00:00,0.498490893380893
"RO",21,0.136478485687819,39.6083,71.6,3.4971,6.321,841.0359,1.975,11.3062,20.44,27.9917,50.6,0,0,14157.99682,0.593825449922543,55.199,194.929179,0.321916162967682,32.7734565939316,11.182,43.8350618479366,"1100924","RO_1100924_3",2018-05-31 19:00:00,0.689249475488723
"RO",12,0.236168415523654,38.064,98.1,0,-1.812,462.3566,1.21,27.1052,69.86,0,0,0,0,14157.99682,0.593825449922543,38.713,64.935817,0.321916162967682,32.7734565939316,11.182,26.4165740309738,"1100924","RO_1100924_2",2018-07-06 19:00:00,0.40983606557377
"RO",50,0.123898656592669,48.4055,96.25,0,0,751.6195,1.744,9.4117,18.71,35.1875,69.97,0,0,14157.99682,0.593825449922543,50.178,196.43012,0.321916162967682,32.7734565939316,11.182,43.9395086084192,"1100924","RO_1100924_3",2018-05-31 19:00:00,1.34282261313281
"RO",31,0.210103467001061,43.3709,88.03,0,0,570.7681,1.445,34.035,69.11,4.3569,8.85,0,0,14157.99682,0.593825449922543,49.138,77.165456,0.321916162967682,32.7734565939316,11.182,26.3785466807931,"1100924","RO_1100924_2",2018-07-06 19:00:00,0.929194459879781
"RO",35,0.0675314307229441,33.5009,49.05,13.3677,19.572,779.3331,1.695,27.3083,39.98,1.7791,2.6,0,0,14157.99682,0.593825449922543,68.15,181.847924,0.321916162967682,32.7734565939316,11.182,41.3707461872933,"1100924","RO_1100924_3",2018-05-31 19:00:00,1.35817246700835
"RO",6,0.0163299316185545,34.9984,69.59,0,-1.748,452.9376,1.136,21.0384,41.83,0,0,0,0,14157.99682,0.593825449922543,50.181,67.248321,0.321916162967682,32.7734565939316,11.182,26.8283971421407,"1100924","RO_1100924_2",2018-07-06 19:00:00,0.222867331077992
"RO",36,0.116927581598447,60.9894,96.13,0.5274,0,452.5534,1.144,41.8289,65.93,19.1166,30.13,0,0,14157.99682,0.593825449922543,63.305,69.835559,0.321916162967682,32.7734565939316,11.182,26.5128612616543,"1100924","RO_1100924_2",2018-07-06 19:00:00,0.767346456925302
"RO",51,0.113072978126955,41.3022,88.93,3.531,3.076,583.7748,1.461,38.3368,82.54,1.6575,3.57,0,0,14157.99682,0.593825449922543,46.341,74.14092,0.321916162967682,32.7734565939316,11.182,29.3476023311436,"1100924","RO_1100924_1",2018-07-03 19:00:00,1.60524136728794
"RO",15,0.105338640602836,54.2965,97.01,10.39,18.563,1151.1617,2.622,25.5182,45.59,5.6605,10.11,0,0,14157.99682,0.593825449922543,55.848,182.439661,0.321916162967682,32.7734565939316,11.182,40.1208458544638,"1100924","RO_1100924_3",2018-05-31 19:00:00,0.359139171033124
"RO",17,0.072659863237109,82.5655,89.98,2.7412,2.987,586.5702,1.45,47.9626,52.27,25.8413,28.16,0,0,14157.99682,0.593825449922543,91.552,77.59405,0.321916162967682,32.7734565939316,11.182,29.897443107584,"1100924","RO_1100924_1",2018-07-03 19:00:00,0.267666277076987
"RO",17,0.186453641977273,45.0906,87.99,0,-3.001,475.6968,1.205,38.692,75.51,6.3107,12.32,0,0,14157.99682,0.593825449922543,51.127,70.539893,0.321916162967682,32.7734565939316,11.182,25.9256614123403,"1100924","RO_1100924_2",2018-07-06 19:00:00,0.490124327465148
